id,date,message,from_id,chat_id,views,forwards
36821,2024-08-25T18:08:54+00:00,UPDATE 1 journalist killed 6 others injured in Kramatorsk strikeThe body of a 40yearold British journalist was pulled out of the rubble at 635 pm local time on Aug 25 after a lengthy 19hour search the National Police confirmedFour of the injured are Reuters journalists including a Ukrainian and foreigners from the US Latvia and Germany Two of the injured journalists required hospitalizationAnother two local residents were also injured by shelling during the attack,,1659203053,4894,11
36820,2024-08-25T17:22:23+00:00,Controversial Ukrainian MP flees country after being charged with assaulting soldier law enforcement officerControversial Ukrainian Member of Parliament Artem Dmytruk fled the country on Aug 25 after being charged with assaulting a soldier as well as a law enforcement officer in separate altercations the Prosecutor Generals Office announced,,1659203053,4911,8
36819,2024-08-25T16:03:39+00:00, Zelensky Diplomacy not at the expense of 30 of our territoryUkraine is committed to peace but not at the expense of giving up its territory President Volodymyr Zelensky said in a sit down with Indian media representatives on Aug 25,,1659203053,4948,8
36818,2024-08-25T14:05:56+00:00,Kursk operation What Ukraine achieved so far and potential future gainsUkraines ongoing operation in Russias Kursk Oblast a bold incursion launched nearly three weeks ago that surprised Moscow and the world alike has already yielded some tangible military and political results while also raising hopes for a sooner end to Russias fullscale invasionThe Kursk incursion has allowed Ukraine to set a precedent for further offensive actions It has created conditions for returning more Ukrainian prisoners of war by capturing scores of Russian POWs The first major invasion of Russia since World War II has also dealt a blow to Russian President Vladimir Putins reputation while lifting the spirits of Ukrainian soldiers and civiliansPhoto Kostiantyn LiberovLibkosGetty Images,,1659203053,5170,7
36817,2024-08-25T13:15:40+00:00, Pope Francis criticizes push to ban activities of Russianaffiliated religious organizations in Ukraine Pope Francis criticized Kyivs move to potentially ban the activities of Russianaffiliated religious organizations in Ukraine amid the war saying that churches are not to be touched,,1659203053,4965,10
36816,2024-08-25T12:11:35+00:00, Ukrainian boxer Usyk says he has no interest in entering politicsUkrainian boxer Oleksandr Usyk has no interest in entering politics he said in an interview with NV on Aug 24I wont leave boxing  it will always be with me I will work in boxing I will help boxing Its a part of my life Usyk said,,1659203053,5138,2
36815,2024-08-25T11:59:04+00:00, UPDATE 4 injured in Kramatorsk strike governor saysThe number of people injured in the Russian missile strike on Kramatorsk has risen to four according to Donetsk Oblast Governor Vadym FilashkinAll of the injured are reportedly Reuters journalists from Ukraine the US Latvia and Germany,,1659203053,5160,3
36814,2024-08-25T10:33:34+00:00,4 dead 13 wounded during Russian strikes on Sumy Oblast on Aug 24The security situation in Sumy Oblast has become more tense with the start of Ukraines crossborder incursion into neighboring Kursk Oblast,,1659203053,5148,2
36813,2024-08-25T08:57:39+00:00, Ukraines new Palianytsia missiledrone pictured for first timeA new video says that almost everything about the Palianytsia is classified but does reveal some new information,,1659203053,5131,8
36812,2024-08-25T07:37:13+00:00,These are the indicative estimates of Russias combat losses as of August 25 according to the Armed Forces of Ukraine,,1659203053,5316,6
36811,2024-08-25T07:13:57+00:00, British American Ukrainian journalists among those injured in Russian strike on Kramatorsk hotelTwo journalists have been injured and another is trapped under rubble Donetsk Oblast Governor Vadym Filashkin said in a post on Telegram,,1659203053,5217,9
36810,2024-08-25T03:03:58+00:00,August 24 prisoner exchange did not include any Azov soldiers brigade commander says Azov Regiment commander Denys Prokopenko criticized the recent prisoner exchange expressing disappointment that none of the Azov fighters who have been in Russian captivity for over two years were included,,1659203053,5418,10
36809,2024-08-25T00:40:49+00:00,Zelensky praises new Ukrainianmade Palianytsia missiles President Volodymyr Zelensky stated that Ukraines new military advancements particularly the Palianytsia missile are a critical way for the country to act amid delays in decisionmaking by some of its international partners Today the first and successful combat use of our new weapon took place he said An absolutely new class of weapon of the Ukrainian missiledrone Palianytsia,,1659203053,5376,10
36808,2024-08-24T23:14:53+00:00,Telegram CEO Pavel Durov arrested at French airport Durov was arrested at Le Bourget airport outside of Paris while traveling on his private jet Reports by French network TF1 suggest that he was wanted in France due to an investigation into Telegrams lack of moderation which authorities believe has enabled criminal activities to continue on the platform,,1659203053,5287,29
36807,2024-08-24T21:34:53+00:00,Opinion The heavy weight of Ukrainian cultureWhile we might wish for our culture to be positive and light our history is what it is writes a Ukrainian writer Khrystia Vengryniuk in this opedWe must speak about how Russia has been killing us for centuries and continues to do so Yes it will be painful and sad for us to read and reread chronicles diaries memoirs and fiction about the war just as it will be painful to watch theatrical performances and films and listen to songs about this time but this is our bloody history and we have no other choice Read the full oped herePhoto Kaniuka RuslanUkrinformFuture Publishing via Getty Images,,1659203053,5129,7
36806,2024-08-24T21:29:19+00:00,Russian missile attack on Sumy injures 7Russian forces struck the regional center of Sumy in Sumy Oblast on Aug 24 injuring seven people the local military administration reportedTwo people are currently in a serious condition according to the report,,1659203053,4737,1
36805,2024-08-24T21:28:48+00:00,Kyiv denies talks held with Russia to stop strikes on energy infrastructureEnergy Minister Herman Halushchenko denied any indirect negotiations with Russia to stop attacks on Ukrainian energy infrastructure had taken place in an interview on national television on Aug 24We are not negotiating with the terrorists that is for sure especially not behind the scenes It is impossible Of course we did not conduct these negotiations with the Russians Halushchenko said,,1659203053,4860,4
36804,2024-08-24T21:28:22+00:00,Poland to replace ambassador to Ukraine on Sep 1Piotr Lukasiewicz will become the new Polish ambassador to Ukraine on Sep 1 Polish news outlet RMF reported on Aug 24 citing Polish Foreign Ministry spokesperson Pawel WronskiIn March the Polish Foreign Ministry announced that over 50 ambassadors would terminate their missions and that more than a dozen candidates submitted for approval by the previous ministry leadership would be withdrawn,,1659203053,4768,3
36803,2024-08-24T19:39:08+00:00,Lithuania announces new military aid package including drones air defense missilesLithuanian Prime Minister Ingrida Simonyte announced on Aug 24 a new aid package for Ukraine which includes drones air defense missiles and funds to purchase military equipmentSimonyte and Polish President Andrzej Duda visited Kyiv on Ukraines Independence Day,,1659203053,4776,3
36802,2024-08-24T18:48:46+00:00,Opinion On Independence Day a playlist in honor of musicians who defend UkraineOn the occasion of Ukraines 33rd Independence Day celebrated on Aug 24 Daria Kolomiec a Ukrainian cultural activist created a playlist dedicated to Ukrainian soldiers It features 33 songs by those involved in defending our independence Thanks to them we still live in a free country after all these 33 years writes Kolomiec Read more here,,1659203053,4892,14
36801,2024-08-24T18:43:15+00:00,Operation in Kursk Oblast prevents Russias attempts to occupy Sumy Zelensky saysUkraines operation in Russias Kursk Oblast has helped prevent the occupation of Sumy Oblast and its regional center the city of Sumy President Volodymyr Zelensky said at a press conference on Aug 24Ukraine started its incursion into Russias Kursk Oblast on Aug 6 As of Aug 20 the Ukrainian military said it controlled 1263 square kilometers 488 square miles and 93 settlements including the town of Sudzha,,1659203053,4850,7
36800,2024-08-24T17:30:44+00:00,Ukrainian hackers launch largescale cyberattack on Russian Internet providers militaryrelated companies source saysHackers of Ukraines military intelligence agency HUR carried out on Aug 24 a mass cyberattack on the servers of Russian Internet providers and blocked dozens of online platforms of industrial facilities in Russia a military intelligence source told the Kyiv IndependentThe recent attack affected at least 33 servers and 283 office computers at industrial facilities took down 21 websites and destroyed 15 cloud and file storages Ukrainian hackers also left proUkrainian messages on the affected online platforms according to the source,,1659203053,4638,11
36799,2024-08-24T16:28:57+00:00,How Ukraines military has changed since it last paraded through the streets of KyivOn Aug 24 2021 Ukraines military finest paraded through the streets of Kyiv in celebration of the 30th anniversary of the countrys Independence DayIt would be the last time such an event was held with Russias fullscale invasion meaning everything on display would be put to the test with the fate of the entire country resting on the shoulders of those who took partToday Ukraines military looks vastly different to that which paraded through the streets of Kyiv in 2021Read the full analysis herePhoto Volodymyr Tarasov UkrinformFuture Publishing via Getty Images,,1659203053,4777,5
36798,2024-08-24T15:57:04+00:00,Polish President Duda Lithuanian PM Simonyte make remarks from Kyiv on Independence DayPolish President Andrzej Duda and Lithuanian Prime Minister Ingrida Simonyte spoke in Kyiv alongside President Volodymyr Zelensky on Ukraines Independence Day on Aug 24,,1659203053,4646,3
36797,2024-08-24T14:29:51+00:00,Russian attack in Donetsk Oblast town Kostiantynivka kills 5 at least 5 injuredFive civilians were killed and another five were injured in a Russian attack on the Donetsk Oblast town of Kostiantynivka in the morning of Aug 24 local authorities said,,1659203053,4755,3
36793,2024-08-24T13:36:40+00:00,Today Ukrainians worldwide stand tall with immense pride celebrating 33 years of Ukraines independenceThe Kyiv Independent team invites you to stand with us and celebrate by embracing our curated merchandise now with a special 24 discountThe items featured in the photos are part of our special Independence Day Sale running from Aug 24 to Aug 31 Learn more and make a purchase here,,1659203053,4716,4
36792,2024-08-24T13:13:33+00:00,Zelensky signs law potentially banning Moscowlinked churchPresident Volodymyr Zelensky signed a bill on Aug 24 banning activities of religious organizations connected to Russia,,1659203053,4572,2
36791,2024-08-24T11:39:18+00:00,Ukrainian response will reach any point in Russia  Zelenskys Independence Day addressWe know what independence is How difficult it is to revive it How difficult it is to defend it But we know everything depends on us said President Volodymyr Zelensky in his Independence Day address Read the full transcript herePhoto Presidents Office,,1659203053,4851,9
36790,2024-08-24T11:16:34+00:00,115 Ukrainian soldiers returned from Russian captivity Zelensky confirmsPresident Volodymyr Zelensky confirmed on Aug 24 that 115 Ukrainian soldiers were brought back from Russian captivity,,1659203053,4605,6
36789,2024-08-24T11:12:58+00:00,Russia destroys historic house of 20thcentury Ukrainian anarchist revolutionary A Russian strike destroyed the historic house and family estate of the Ukrainian anarchist fighter Nestor Makhno in Huliaipole Zaporizhzhia Oblast the National Police reported on Aug 24The house which served as a museum to the 20thcentury revolutionary burnt to the ground after Russia launched 306 strikes on nine frontline settlements in Zaporizhzhia Oblast overnight on Aug 23,,1659203053,4886,11
36788,2024-08-24T10:12:22+00:00,Some US officials say Washington restricting Ukrainian strikes on Russia in hopes of eventual reset in relations with Moscow Politico reports Some officials in Washington have told Kyiv the US is keeping its restrictions on Ukraine using USmade longrange weapons against Russian territory in order to not upend any future reset with Moscow Politico reported citing unnamed officials in the Biden administration,,1659203053,4907,11
36787,2024-08-24T08:18:25+00:00,Latvia to expand Drone Coalition provide Ukraine 126 million in military support defense minister says Defense Minister Rustem Umerov and Latvias Defense Minister Andris Spruds discussed frontline developments and strengthening the Drone Coalition which has united nearly 20 countries so far,,1659203053,5003,4
36786,2024-08-24T06:25:39+00:00,These are the indicative estimates of Russias combat losses as of Aug 24 according to the Armed Forces of Ukraine,,1659203053,5215,6
36785,2024-08-24T03:37:17+00:00,Belarus China pledge to strengthen security tiesAccording to a joint statement Beijing and Minsk pledged not only to strengthen security ties but also to improve cooperation in the finance and energy sectors,,1659203053,5048,6
36784,2024-08-24T01:39:48+00:00,Detonation in Russias Voronezh Oblast after drone attack governor says Russian air defense units destroyed several unmanned aerial vehicles UAVs over Voronezh Oblast on Aug 24 Gusev claimed Debris from falling fragments caused a fire and detonation of explosive objects at an unnamed site,,1659203053,5177,5
36783,2024-08-24T00:27:32+00:00,Wagner Group greatly reduced 1 year after Prigozhins death UK Defense Ministry reports In comparison to its peak personnel count of around 50000 in 2023 Wagner now likely maintains around 5000 total personnel across its residual deployments in Belarus and Africa the ministry said,,1659203053,5146,9
36781,2024-08-23T21:58:31+00:00,Ukraine war latest US provides military aid Norway to finance production of shells in UkraineUS President Joe Biden held a call with his Ukrainian counterpart Volodymyr Zelensky on Aug 23 and announced a new aid package on the eve of the Independence Day of UkraineThe Associated Press reported the day before citing unnamed American officials that the US was preparing to announce a military aid package worth about 125 million for UkraineRead todays full report herePhoto Serhii MykhalchukGlobal Images Ukraine via Getty Images,,1659203053,5170,6
36778,2024-08-23T21:39:39+00:00,Germany US warn of increased Russian threat ahead of Ukraines Independence Day Around Ukrainian Independence Day on Aug 24 2024 there may be increased rocket and aerial attacks on the urban centers especially the capital Kyiv Germanys Foreign Office said in a statement Aug 23,,1659203053,5075,8
36777,2024-08-23T21:09:40+00:00,Biden announces new aid package for Kyiv ahead of Ukraines Independence DayUS President Joe Biden did not disclose the amount of aid but mentioned that it would include air defense missiles among other supplies,,1659203053,5174,6
36776,2024-08-23T20:53:07+00:00,Ukraine pushing Russian forces out of Kharkiv Oblast step by step Zelensky says President Volodymyr Zelenskys statement comes after Ukraines 3rd Separate Assault Brigade launched a counterattack in Kharkiv Oblast and advanced almost two square kilometers deep into the frontline area a day prior,,1659203053,5198,6
36775,2024-08-23T18:27:30+00:00,Ukrainian forces storm penal colony in Kursk Oblast where Ukrainian prisoners were held human rights activists sayThe seizure of the penal colony will be an important step in documenting war crimes committed by Russia against prisoners of war the Media Initiative for Human Rights reported on Aug 23,,1659203053,5418,28
36774,2024-08-23T18:17:45+00:00,Norway to finance production of NATOstandard artillery shells in UkraineThe Norwegian government will provide Kyiv with its defense technology and finance the production of 155millimeter artillery shells developed by the Nammo Nordic Ammunition Company in Ukraine according to its Aug 23 statement,,1659203053,5114,7
36773,2024-08-23T17:28:20+00:00,Ukraine India to hold Joint Working Group meeting on militarytechnical cooperationThe Joint Working Group was established by the 2012 Defense Cooperation Agreement The first meeting was held in Kyiv on June 46 2018,,1659203053,5029,4
36772,2024-08-23T16:45:04+00:00,European Commission sees no reason to be concerned about ban on Lukoils oil supplies to Hungary SlovakiaIn June Kyiv imposed sanctions blocking Lukoil one of the largest oil companies in Russia from transiting crude oil through the Druzhba pipeline running through Ukrainian territory,,1659203053,4971,5
36771,2024-08-23T16:26:01+00:00,US targets around 400 individuals entities in Russia third countries in new sanctions packageRussia has turned its economy into a tool in service of the Kremlins military industrial complex Companies financial institutions and governments around the world need to ensure they are not supporting Russias militaryindustrial supply chains Deputy Secretary of the Treasury Wally Adeyemo said,,1659203053,4963,9
36770,2024-08-23T15:49:26+00:00,Kursk counteroffensive shakes main pillar of Putins power grip retired US general saysUkraines surprise incursion into Kursk Oblast in southwestern Russia helped Kyiv to once again change the narrative of Russias invincibility in the war says retired US Lieutenant General Ben HodgesBut building upon Ukraines success in Kursk would require decisive further commitments by Kyivs Western allies to help Ukraine win the war both enforcing tightersanctionsagainst Russia and ensuring uninterrupted flow ofmilitary aidto Ukraine Hodges told the Kyiv Independent in an interview on Aug 22Photo Olena ZashkoThe Kyiv Independent,,1659203053,4965,6
36769,2024-08-23T14:44:40+00:00,South Africa blocks artillery shell delivery to Poland due to fear of them being transferred to Ukraine media saysWarsaw ordered 50000 155millimeter shells from the South African company Denel Munition a subsidiary of the German arms manufacturer Rheinmetall in which it holds a 51 stakeThe Polish Defense Ministry in response to a request from Rzeczpospolita said that the agreement was terminated on Aug 20 2023 due to problems with the subcontractors execution,,1659203053,4726,14
36768,2024-08-23T14:17:21+00:00,Ukraine to resume energy exports this week state grid operator saysExports will take place only during periods of surplus when solar power plants are actively operating Electricity will not be exported from Ukraine during periods of maximum consumption when there is not enough capacity in the power system  the state grid operator Ukrenergo said,,1659203053,4763,11
36767,2024-08-23T14:07:26+00:00,Zaporizhzhia nuclear plant on verge of blackout after Russian attack Energoatom saysAn external overhead line that supplies power from Ukraines energy grid to the Russianoccupied Zaporizhzhia Nuclear Power Plant ZNPP in the city of Enerhodar was disconnected on Aug 22 after Russian attacks the state nuclear energy company Energoatom said on Aug 23,,1659203053,4744,7
36766,2024-08-23T13:52:23+00:00,India Ukraine approve four cooperation agreements Zelensky saysModi arrived in Kyiv on the morning of Aug 23 the first time an Indian prime minister set foot in Ukraine since diplomatic relations were established over 30 years ago,,1659203053,4712,4
36765,2024-08-23T13:22:55+00:00,Media Convicts take hostages in Russian prison kill oneConvicts took prison employees hostage in a jail in Russias Volgograd Oblast on Aug 23 and killed one employee the Russian statecontrolled news agency TASS reported Andrey Bocharov governor of Volgograd Oblast said that four employees were hospitalized with injuries,,1659203053,4673,2
36764,2024-08-23T13:03:57+00:00,Ukraine stateowned enterprises weekly  Issue 143In issue 143 of Ukrainian StateOwned Enterprises Weekly Ukrnafta completes the composition of its supervisory board while Odesa Portside Plant is preparing to resume full operations for the first time since 2021Photo Sergei SupinskyAFP,,1659203053,4748,2
36763,2024-08-23T12:15:16+00:00,Satellite images show destroyed ferry at Russias Kavkaz port following attackSatellite images published on Aug 23 show a ferry destroyed by a Ukrainian attack on the Kavkaz port in Russias Krasnodar Krai on the previous day The images were obtained by Radio Free EuropeRadio Libertys Schemes investigative project,,1659203053,4568,1
36762,2024-08-23T11:47:04+00:00,Indian prime minister arrives in Kyiv meets ZelenskyIndian Prime Minister Narendra Modi met with Ukrainian President Volodymyr Zelensky in Kyiv on Aug 23 Following the meeting Modi and Zelensky commemorated Ukrainian children killed during Russias fullscale war A total of 570 children have been killed and more than 1520 have been injured since the beginning of Moscows allout war against Ukraine the Prosecutor Generals Office said on Aug 21,,1659203053,4667,3
36761,2024-08-23T11:14:29+00:00,Latvia prepares largest batch of drones yet for UkraineLatvia is preparing to transfer its largest batch of drones yet to Ukraine the countrys Defense Minister Andris Spruds said on Aug 22 In a post on X he said the latest shipment consists of 1400 drones and it marked the conclusion of a program between the countrys defense ministry and Latvian manufacturers that had procured 2700 drones in total,,1659203053,4518,7
36760,2024-08-23T10:25:34+00:00,Belarus Weekly Kyiv eases process of obtaining local documents for foreign volunteers fighting for UkraineIn an interview with Russian state TV Belarusian dictator Alexander Lukashenko claims he deployed a third of his army to Ukraines border earlier this yearMeanwhile Lukashenko pardons 30 Belarusian political prisoners while another 1400 remain behind bars on politically motivated chargesRead the full report herePhoto Oleksii Samsonov Global Images Ukraine via Getty Images,,1659203053,4549,3
